ProbEdge,Iteration,meanRed,meanMI,meanHamming,meanMaxStep,meanCMI,proportion_negative,meanSyn,meanNonSyn
0.01,1537,0.44468284327352064,0.6991742256289312,0.4240576230492196,474.0,0.2544913823554104,0.05402160864345738,0.025780465112308602,0.44493713249191436
0.01,1538,0.2382525768638673,0.49268673243719163,0.5271445721145601,27.0,0.2544341555733243,2.9675870348139255,0.042546313226043575,0.24684037881742615
0.01,1539,0.253352735729335,0.5190301621965423,0.5134220116618076,25.0,0.2656774264672074,3.6479591836734695,0.02987990638467777,0.26407613202859465
0.01,1540,0.2739450576278865,0.542450483603785,0.5168195070235886,17.0,0.26850542597589844,1.4842300556586272,0.0751961739148729,0.2792051891765533
0.01,1541,0.22921722205000652,0.5149568922866129,0.5175850340136054,24.0,0.28573967023660635,5.585034013605442,0.03642598787654655,0.24493111176466176
0.01,1542,0.18057395648703092,0.4706806977047147,0.5194198250728863,38.0,0.2901067412176837,4.840816326530613,0.05334935337178294,0.19247380402467157
0.01,1543,0.2018300011047652,0.43915928764736734,0.49987230170849667,61.0,0.23732928654260207,1.5494059369064026,0.05778598586349004,0.20591581242314727
0.01,1543,0.11129808281862426,0.7875339872710002,0.36492220650636487,61.0,0.6762359044523759,0.0,,0.1112980828186243
0.01,1544,0.2091192521968362,0.4710805828319046,0.5008242777630533,60.0,0.2619613306350684,3.1057513914656774,0.06739898123795336,0.21798249124960373
0.01,1545,0.26830113937100813,0.4965542913443268,0.4996137026239067,77.0,0.22825315197331858,2.3401360544217686,0.06760716774775288,0.2763502099790364
0.01,1546,0.18269354747610614,0.4606779087595987,0.5283465222823823,23.0,0.27798436128349246,2.3848396501457727,0.06783538019556551,0.18881422912103257
0.01,1547,0.2689699540111518,0.5473949569915164,0.520841316118284,26.0,0.2784250029803646,1.5043731778425657,0.09277858260192336,0.27449512109889584
0.01,1548,0.3059113640964041,0.5573109811963882,0.5200249895876717,24.0,0.25139961709998415,0.34402332361516036,0.07378825694717342,0.30722212868838644
0.01,1549,0.3330599609948675,0.5228932562755648,0.4971336504526622,47.0,0.18983329528069726,1.950590762620838,0.04170780476284187,0.3405155749317677
0.01,1550,0.17586775274577324,0.45272686820159314,0.5178393262066731,32.0,0.27685911545581987,3.4648526077097506,0.0850636130868379,0.18523313673036942
0.01,1551,0.24764348504756184,0.5019898174226872,0.5196064139941691,31.0,0.2543463323751253,4.158163265306122,0.07543927112325072,0.26166065014094547
0.01,1552,0.19091180539121724,0.4487352211410324,0.5174655004859086,43.0,0.25782341574981515,2.2585034013605445,0.06716513428904501,0.19687516452080014
0.01,1553,0.3251388365478669,0.604765372316257,0.5344839650145773,13.0,0.27962653576839,0.3836734693877551,0.04419582222275152,0.3265613333898089
0.01,1554,0.2850527150680421,0.5439982286144901,0.5345850219520432,18.0,0.25894551354644796,0.760933806146572,0.026703816101915388,0.2874431656532059
0.01,1555,0.3453085890862014,0.5848024668845391,0.5273828212603722,21.0,0.23949387779833767,1.7770800627943486,0.06581779598815746,0.35274681738028424
0.01,1556,0.24310656778100576,0.523752295449648,0.5012427113702624,58.0,0.28064572766864215,2.4744897959183674,0.039202968590792996,0.25026953535308644
0.01,1557,0.28254596211074373,0.5375061571894979,0.5191448007774538,33.0,0.25496019507875406,1.3387755102040817,0.05857816392214377,0.2871748183633826
0.01,1558,0.2622458761785177,0.541355213794598,0.4967160349854227,79.0,0.2791093376160802,3.1738775510204085,0.08172632018905913,0.2735209908336718
0.01,1559,0.1926346845579222,0.4972675001886768,0.5207979131502225,47.0,0.3046328156307545,3.029001074113856,0.08266247825008471,0.20123390918262957
0.01,1560,0.2371810934160672,0.4999944392391239,0.5187441130298274,32.0,0.26281334582305665,1.4254317111459969,0.05315145006999396,0.24137942997940876
0.01,1561,0.2678174454553618,0.5432445254599039,0.5295149748210972,14.0,0.27542708000454197,1.6474953617810761,0.037128077514886115,0.27292556483206104
0.01,1562,0.32993059026627575,0.5776108272737103,0.5190364836410755,16.0,0.24768023700743447,1.034580498866213,0.02443133331898043,0.3336350755049587
0.01,1563,0.20047424600433314,0.46235503046186727,0.5134434726271461,21.0,0.2618807844575341,2.522675736961451,0.06801739707764297,0.2074227066714735
0.01,1564,0.19710592878957756,0.47371354268950905,0.5154630015271414,60.0,0.27660761389993144,2.585034013605442,0.08769590261620856,0.2046635192877758
0.01,1565,0.2592231489310935,0.5134387943771443,0.5253527696793003,21.0,0.2542156454460508,1.3768707482993197,0.03342529834072775,0.2633087938466531
0.01,1566,0.28623744239847265,0.525967065141634,0.5209951409135082,28.0,0.23972962274316142,3.1074829931972787,0.04505849904177083,0.2968625818369347
0.01,1567,0.29345098262186714,0.5734475675924526,0.5400413711583925,17.0,0.2799965849705855,0.3250591016548463,0.04471066857860601,0.29455379263171155
0.01,1568,0.2598424216384703,0.5362817500924068,0.5303819215012555,12.0,0.27643932845393643,2.44218316373728,0.040571631269207986,0.26736274308429114
0.01,1569,0.2871309423708979,0.5683456721224384,0.5088682745825603,17.0,0.2812147297515404,0.927643784786642,0.06120955152339788,0.2903925574822677
0.01,1570,0.2236451928147604,0.5020018486510517,0.5296032250869468,34.0,0.2783566558362912,2.602208986295033,0.06188536543205087,0.23127380714778092
0.01,1570,0.055996376700597754,0.3370477246813768,0.49947187747557437,34.0,0.281051347980779,8.410351201478743,0.06163788000164805,0.06679831147345786
0.01,1571,0.18877893965644318,0.4628600263694719,0.5084270442871026,55.0,0.27408108671302867,4.128279883381925,0.07922815858829702,0.20031944723199818
0.01,1572,0.2882552566686207,0.5865621920254565,0.5433560090702948,12.0,0.2983069353568358,0.6439909297052154,0.04676693311064234,0.29042675342545177
0.01,1573,0.2831090423141598,0.5475488680704399,0.5175635152019991,26.0,0.26443982575628017,1.6559766763848398,0.037882924260734585,0.2885141009236268
0.01,1574,0.29549838441997933,0.5369941404147865,0.5203068896731625,41.0,0.2414957559948071,4.103114930182599,0.0289533521055718,0.30938061597830824
0.01,1575,0.4034719704521289,0.594179112436372,0.4944120505344995,23.0,0.19070714198424293,0.24092970521541948,0.06331446472945283,0.4045993137392559
0.01,1576,0.3029439772516004,0.5553305268981793,0.4855754546716646,63.0,0.2523865496465789,1.8814382896015547,0.04266416707121308,0.30957106579215904
0.01,1577,0.22941435584537523,0.4743254029965662,0.5061516034985423,89.0,0.24491104715119094,8.667903525046382,0.08086919766450966,0.2588619214990313
0.01,1578,0.24922784596846106,0.4949521769963548,0.5238883959380853,18.0,0.2457243310278937,3.961352657004831,0.030824977135551344,0.2607793205632945
0.01,1579,0.24765500581637526,0.5922189740967946,0.5413935271078127,9.0,0.3445639682804192,0.02886002886002886,0.0015734554215257,0.2477269539864786
0.01,1580,0.18098084494933744,0.4798931238977065,0.5193488824101068,22.0,0.298912278948369,0.9319727891156463,0.08175760374927642,0.18345253124142769
0.01,1581,0.23387014296638176,0.48502856230261393,0.5273469387755102,20.0,0.2511584193362321,2.575139146567718,0.052181621999347554,0.2414310785577215
0.01,1582,0.25189341743862026,0.5128500785437667,0.5258343337334934,29.0,0.2609566611051463,1.8151260504201678,0.0633059322439751,0.2577204509486717
0.01,1583,0.2773131415757416,0.5376822239331257,0.5105072886297376,27.0,0.2603690823573841,1.692517006802721,0.055465286053369645,0.28304244245000276
0.01,1584,0.20626252415725033,0.4659797749838325,0.5146472303206997,54.0,0.2597172508265821,3.306122448979592,0.0786833606938767,0.216005291853722
0.01,1585,0.2355739692129269,0.5704010606634783,0.5441187384044527,13.0,0.33482709145055134,0.5194805194805194,0.04936665369722655,0.23706190980253608
0.01,1586,0.2044497933940703,0.5257797600910427,0.4968007774538386,41.0,0.32132996669697234,2.5142857142857142,0.0835435855546281,0.21187752415241892
0.01,1587,0.3924151994328777,0.6800436658938599,0.5314656771799628,12.0,0.28762846646098217,1.1799628942486085,0.03851035223563425,0.39756067575574444
0.01,1588,0.24741459252819467,0.5230117627505337,0.5163368204424627,27.0,0.27559717022233904,1.1428571428571428,0.07379340266510968,0.25112797975586293
0.01,1589,0.2713114294784058,0.5636408157958511,0.5264431486880466,30.0,0.2923293863174453,1.574344023323615,0.059533496983204884,0.2766033803163581
0.01,1590,0.2612789752552805,0.5237157881817097,0.4964328588578288,31.0,0.2624368129264291,3.601440576230492,0.04808968902938041,0.27283695773166877
0.01,1591,0.1472548392578793,0.4152177645612714,0.5087930029154519,102.0,0.2679629253033921,3.216326530612245,0.06255535148089512,0.15422727643324008
0.01,1592,0.4273677742917911,0.6947951444242693,0.42375055591243754,435.0,0.267427370132478,0.2158422691110342,0.0348832744160935,0.42836766563247014
0.01,1593,0.24510109045755218,0.5424140962848729,0.5344202736039471,22.0,0.29731300582732073,0.9921507064364208,0.04992635830052214,0.2480575398076997
0.01,1594,0.3450513849356541,0.5910714250429409,0.5152551020408164,30.0,0.24602004010728667,0.5663265306122449,0.031535042389688364,0.347196240671357
0.01,1595,0.44092662987312425,0.6504787776992869,0.5420187898948126,108.0,0.2095521478261626,0.06293266205160479,0.0257442407600441,0.4412205032173517
0.01,1595,0.1449431300081781,0.37719843792253993,0.48645505296306896,108.0,0.23225530791436177,6.287575150300601,0.08494827137100508,0.16036754640651413
0.01,1596,0.22789115886309552,0.4745219964801515,0.5138884839650145,47.0,0.24663083761705584,4.464285714285714,0.03093513827486599,0.2399858456452433
0.01,1597,0.3070326092480491,0.5749481736405375,0.5126190476190476,19.0,0.2679155643924883,0.23129251700680273,0.06164268111401922,0.3078873044527614
0.01,1598,0.27113915318486725,0.5262329542071853,0.5104059206100022,20.0,0.255093801022318,1.5070643642072212,0.057854797537730186,0.2761731696447603
0.01,1599,0.22281024178317066,0.4776543982131882,0.5186524133462909,41.0,0.25484415643001757,1.3650793650793651,0.06164158598592321,0.22674697451380182
0.01,1600,0.27117862924047176,0.5604752739905923,0.514881762228701,55.0,0.2892966447501204,2.303854875283447,0.08352107075549635,0.2795431008586108
0.01,1601,0.31165470506752035,0.5423002826353147,0.5097164060429366,16.0,0.23064557756779427,1.528756957328386,0.04217035273072567,0.317147806424551
0.01,1602,0.2740068928951318,0.5164756229912147,0.5282065286220871,39.0,0.2424687300960829,2.310505319148936,0.06069713618077093,0.28192315289879866
0.01,1603,0.3306300375349831,0.5918809886552981,0.5249446064139942,12.0,0.261250951120315,2.2612244897959184,0.037123987566376436,0.33913816957816995
0.01,1604,0.2347033709742676,0.5028151591501265,0.5329340047707394,16.0,0.2681117881758588,0.17810760667903525,0.008625703752591862,0.23513753183914343
0.01,1605,0.2378882518535833,0.5698978570908935,0.5418593894542091,13.0,0.33200960523731,0.6938020351526364,0.04153770717196926,0.23984045929903436
0.01,1606,0.1535147912015306,0.44110914542514795,0.5139108704706372,24.0,0.2875943542236173,5.032069970845481,0.07436418963305173,0.16558942498677315
0.01,1607,0.2138109169564588,0.4707276863132906,0.5198375676801332,34.0,0.2569167693568317,2.6880466472303204,0.075254569675651,0.2217957686154798
0.01,1608,0.25267222752144913,0.4886228997280688,0.5015646258503401,34.0,0.2359506722066196,2.376417233560091,0.050852330911477034,0.26006082125083935
0.01,1609,0.26089589883146536,0.4942021123206936,0.49260349854227403,61.0,0.23330621348922817,4.224489795918367,0.04285203057226822,0.27429368732210524
0.01,1610,0.287928175711993,0.546007050790041,0.5329251700680272,17.0,0.25807887507804794,0.91156462585034,0.08066418634264515,0.2913190432470281
0.01,1611,0.21866952664122713,0.5021766661295584,0.5142986718496922,9.0,0.2835071394883311,2.4761904761904763,0.062268860469225494,0.22580272787645347
0.01,1612,0.22682544309815741,0.4935805763512604,0.5297209496043315,19.0,0.2667551332531029,1.6151603498542273,0.07357573877100372,0.23175705735630697
0.01,1613,0.19873119685107973,0.4401663772217232,0.48759138820363307,84.0,0.24143518037064335,1.642072213500785,0.07309044845550429,0.20326922221244034
0.01,1614,0.24766221237988353,0.5214181469792178,0.5202089407191448,19.0,0.2737559345993342,2.7278911564625847,0.0515063144683782,0.25605207036059213
0.01,1615,0.22930859648195107,0.5055136776736399,0.5043868976161893,41.0,0.2762050811916888,3.9183673469387754,0.08089114875888566,0.24195905338217216
0.01,1616,0.16769570107824103,0.41155797858607335,0.4982701652089407,36.0,0.24386227750783226,2.9115646258503403,0.07761622961622129,0.17505230886532272
0.01,1617,0.38219147295592865,0.6387876255528192,0.4631740398022563,91.0,0.25659615259689056,0.18456078083407276,0.038465143511713214,0.3829692756105643
0.01,1618,0.3018327082877271,0.563848654372882,0.49657497781721377,54.0,0.2620159460851548,3.5776397515527947,0.06225684863131256,0.3153418286681295
0.01,1619,0.23143721477780682,0.4342960008485187,0.47769436345966954,72.0,0.20285878607071187,3.489795918367347,0.028514776477552826,0.2408370436009547
0.01,1620,0.26714668888753124,0.5766811244894692,0.51542690545606,28.0,0.30953443560193783,2.4664723032069973,0.022601467252671738,0.27447397232432835
0.01,1621,0.2936276411603527,0.5345851046494454,0.5249730876393109,38.0,0.2409574634890927,1.357491134751773,0.05215858318086245,0.2983862562793549
0.01,1622,0.19213141607691114,0.45518685069151643,0.5029737609329445,39.0,0.26305543461460523,2.72562358276644,0.05047509526664145,0.1989292394401204
0.01,1623,0.36227009171686275,0.593243656537387,0.48777965321466926,45.0,0.23097356482052428,1.4221267454350162,0.06126410041084864,0.36838017790908173
0.01,1624,0.23130724187722299,0.5213153525305116,0.5371897163120567,10.0,0.29000811065328874,1.1170212765957448,0.0351689909153496,0.23431746290392763
0.01,1625,0.19707794448273053,0.5336762065114838,0.47278061224489787,35.0,0.33659826202875326,2.3265306122448983,0.06977839844694496,0.2034343220619163
0.01,1626,0.48799449016049407,0.6669355144452318,0.48047781670880085,638.0,0.17894102428473765,0.0,,0.487994490160494
0.01,1626,0.3594609493640798,0.5913324997137405,0.40672437788999755,638.0,0.23187155034966062,0.02928023850085179,0.013829987711913967,0.3595702818535713
0.01,1627,0.20069076816056955,0.42882247829119,0.5144169096209912,37.0,0.22813171013062045,1.5714285714285716,0.07781875400450514,0.20513721916755912
0.01,1628,0.20126917959326662,0.47848345655723806,0.5150529384686204,40.0,0.2772142769639714,3.7722878625134264,0.054110038164578586,0.21128047365905167
0.01,1629,0.3169024413546774,0.5863914724352045,0.5128279883381924,29.0,0.2694890310805271,0.4489795918367347,0.025744240760044106,0.3184477933445347
0.01,1630,0.27266186037575574,0.5600950922992524,0.5089368318756073,24.0,0.28743323192349657,0.7945578231292516,0.08648926863869698,0.2755383793749389
0.01,1631,0.186319536439821,0.46989131373699594,0.49185339441899206,58.0,0.28357177729717487,5.3022351797862,0.06814674267249062,0.20056739181148855
0.01,1632,0.39523659308167974,0.5533591657316261,0.45978835978835975,352.0,0.15812257264994634,0.04383975812547242,0.02790616984129081,0.3954221792059786
0.01,1633,0.34141700525331203,0.5706620735165497,0.4740783932620667,48.0,0.2292450682632376,0.9478458049886621,0.03221328603184933,0.34499233288842945
0.01,1634,0.3547490124122742,0.6413200919429517,0.4917784256559767,33.0,0.28657107953067745,1.8658892128279883,0.05909415736916805,0.36261768824887924
0.01,1635,0.3628741020122888,0.6016854078413162,0.42331541545189494,420.0,0.2388113058290273,2.038265306122449,0.02562174182056795,0.3709574378426696
0.01,1636,0.3203842590135949,0.6051056478083844,0.5109220116618075,35.0,0.2847213887947894,2.9081632653061225,0.031740225963545976,0.3309313402767042
0.01,1637,0.1704633494288134,0.46919653827434527,0.5279475218658891,16.0,0.29873318884553185,0.8816326530612244,0.08139816223217579,0.17270359347916645
0.01,1638,0.2609265104360599,0.4456346683018724,0.4530897586998325,279.0,0.18470815786581243,2.33608336951802,0.02939236045041078,0.2678708263055656
0.01,1639,0.18798144339158834,0.5226187692405161,0.5085062596467158,37.0,0.3346373258489276,5.2533013205282115,0.06008843562488322,0.2017358627136714
0.01,1640,0.3031522520371781,0.5399875477262343,0.5175010412328196,25.0,0.23683529568905617,2.0932944606413995,0.04741051361125227,0.31064745975963576
0.01,1641,0.23665311608078143,0.554075106485486,0.5355807910006763,50.0,0.3174219904047045,0.3820915358418473,0.025744240760044102,0.23765955970745345
0.01,1641,0.13923156597453734,0.37271455463538256,0.47643504878076737,50.0,0.23348298866084516,4.614396918385363,0.06495706184895197,0.14910944423454967
0.01,1642,0.16365725472037318,0.45566751490988083,0.5228792644877499,40.0,0.2920102601895076,4.569459362692445,0.08029474418972228,0.1753383029259356
0.01,1643,0.2456966029077954,0.49553340578807165,0.5237845342218519,48.0,0.24983680288027615,1.7764820213799806,0.06915390198209609,0.2513910259224653
0.01,1644,0.23014547743488406,0.4935926341487666,0.5231110301263362,42.0,0.26344715671388247,0.7700302343159486,0.06758136297806397,0.23245585472540115
0.01,1645,0.2329661431491078,0.55493071805907,0.5165454479664205,33.0,0.32196457490996205,4.014690982776089,0.041020407344123634,0.24442593157849876
0.01,1646,0.286825507319647,0.5434120295735048,0.5211234207968902,20.0,0.2565865222538577,1.9210884353741495,0.07328546289934616,0.2938790625569849
0.01,1647,0.2366862117671856,0.4646464913083285,0.502815840621963,50.0,0.2279602795411429,5.017006802721088,0.052624643625236396,0.2519676266894353
0.01,1648,0.3434242464755264,0.5824628965696085,0.4521613216715257,124.0,0.2390386500940821,0.4761904761904762,0.03410199140468205,0.3452305921113169
0.01,1649,0.29387051112164914,0.519782448716824,0.49676801332778003,73.0,0.22591193759517486,3.1370262390670556,0.029669819785631688,0.3043487616651187
0.01,1650,0.27858374560235394,0.5141800710592385,0.5017565597667638,33.0,0.23559632545688447,4.535714285714286,0.03541456543032867,0.2935024831635776
0.01,1651,0.19464155263523186,0.4691737804579309,0.5218124392614188,25.0,0.2745322278226989,2.442176870748299,0.07061761004421178,0.2012818175680762
0.01,1652,0.24017475994663293,0.5095816466587453,0.5193675712043059,18.0,0.2694068867121123,1.751962323390895,0.05061489412897738,0.24536013087128428
0.01,1653,0.2417983038237754,0.4777124283556779,0.5001166180758017,63.0,0.23591412453190244,3.905477980665951,0.05501918658428892,0.25386157391145003
0.01,1654,0.2765940374503028,0.5399560997125531,0.5250303692905733,16.0,0.2633620622622503,0.7227891156462585,0.05710127430978213,0.2790235108121535
0.01,1655,0.22926432080479123,0.49082098515819766,0.5175135360266556,23.0,0.26155666435340635,1.3002915451895045,0.04581764636943266,0.23288831080182862
0.01,1656,0.20483045636149838,0.5226812199533507,0.5254676870748299,16.0,0.31785076359185227,1.6751700680272108,0.07843976448728064,0.20965655975224556
0.01,1657,0.1755423144993418,0.455883132945599,0.5181632653061224,29.0,0.2803408184462572,5.381924198250728,0.0750991128340365,0.18979892616069066
0.01,1658,0.1962601782695391,0.4482112888168017,0.4857267805081215,138.0,0.2519511105472626,2.752186588921283,0.08017056849040301,0.20408337724247905
0.01,1659,0.2685200297561865,0.5048547100675916,0.49867832847424687,65.0,0.23633468031140512,5.706511175898931,0.05669551966444989,0.2882016237929385
0.01,1660,0.3775102200985079,0.6085521539793022,0.48320991253644313,47.0,0.23104193388079425,2.4448979591836735,0.05644031566281272,0.38838576383814355
0.01,1661,0.20782904098604985,0.47291319388041486,0.5216685355460865,23.0,0.26508415289436493,2.3296703296703294,0.07049350780220312,0.21446769764031512
0.01,1662,0.18487722204642554,0.4578085393358411,0.5173420796890185,26.0,0.2729313172894155,5.959183673469388,0.07737701674769241,0.20149576322001114
0.01,1663,0.2295142237253851,0.4987469797720369,0.5273094543940026,26.0,0.26923275604665176,0.8513119533527698,0.0801459954542918,0.23217303294675845
0.01,1664,0.3260559914350654,0.5467930892118266,0.5109958569894123,39.0,0.22073709777676104,1.0612244897959184,0.04013195054984489,0.3299837498886989
0.01,1665,0.424961476360412,0.7086585610339655,0.5516841965117827,18.0,0.2836970846735535,0.0,,0.42496147636041187
0.01,1665,0.20116737420143893,0.4761962271676828,0.5149185614896249,18.0,0.27502885296624385,2.4847366179185006,0.04270843090443425,0.2073814490257732
0.01,1666,0.21414911663638256,0.48813905649873784,0.5104460641399416,34.0,0.27398993986235526,2.5306122448979593,0.0669189426684827,0.2214465285613833
0.01,1667,0.2391898041410176,0.49469510430219793,0.5169401638206302,56.0,0.2555053001611802,2.0641399416909625,0.07063559611558166,0.24571982269846201
0.01,1668,0.23764851944926488,0.5264839697508616,0.49543523531861716,26.0,0.2888354503015967,1.2769679300291545,0.0609847716172367,0.24151129723814704
0.01,1669,0.2477620743854473,0.4799027993904555,0.48754587549305434,42.0,0.23214072500500807,3.0060024009603845,0.03194351434904874,0.25643060740925017
0.01,1670,0.2651697533990861,0.5442391967401637,0.4768179925031237,71.0,0.2790694433410775,3.514091350826045,0.04895494941378475,0.2766104178099816
0.01,1671,0.2868626688960996,0.6393693279698452,0.5304521276595745,13.0,0.3525066590737456,0.7358156028368794,0.07285751977766607,0.28952916667764134
0.01,1672,0.20980120987970102,0.48439998376229165,0.5176598639455783,28.0,0.27459877388259063,2.987755102040816,0.06819625283264796,0.21836289545296925
0.01,1673,0.26103097152148774,0.47580954522243,0.49655079614263287,78.0,0.21477857370094222,3.839874411302983,0.03236845174280156,0.27274702254353445
0.01,1674,0.2506504217216629,0.5049690788506761,0.5139759475218658,31.0,0.2543186571290132,0.8316326530612246,0.049957737511045645,0.2531713421288725
0.01,1675,0.21473479378473093,0.4620213398264798,0.5188997338065661,71.0,0.24728654604174885,4.472049689440994,0.0779823418332039,0.2284380667135289
0.01,1676,0.21609951248220344,0.4708080840178475,0.5238733860891295,40.0,0.254708571535644,3.597667638483965,0.042879479452509,0.22576442738111577
0.01,1677,0.3225743362177093,0.587138578433281,0.5100897501857885,32.0,0.26456424221557157,3.476390556222489,0.030463557007712996,0.3352893352223042
0.01,1678,0.3308282439832423,0.6150484722334815,0.5248318756073858,18.0,0.28422022825023924,0.1741496598639456,0.05315349781796515,0.331498113455937
0.01,1679,0.23591953661586054,0.4840196603025611,0.4963539167066603,42.0,0.24810012368670056,1.6004106009705112,0.06422501570824442,0.24080120864616866
0.01,1680,0.19269823407250705,0.49271386711608955,0.5242674927113703,30.0,0.3000156330435825,3.0510204081632653,0.0760969400922136,0.20115731807158627
0.01,1681,0.24794535281233696,0.5211049103797576,0.47772287862513424,56.0,0.27315955756742055,1.757250268528464,0.03227463265165913,0.25295759693263675
0.01,1682,0.3414165500961595,0.5675410204245772,0.45726751784457625,164.0,0.22612447032841768,0.4616467276565799,0.03237912572493863,0.3431501687957058
0.01,1683,0.19077029299300338,0.4746725527244062,0.5107482993197279,96.0,0.28390225973140276,7.866969009826152,0.08067513046892562,0.21394822072732358
0.01,1684,0.26984763324573435,0.500489227303734,0.4883608681567865,33.0,0.23064159405799955,2.068027210884354,0.042781630347954146,0.27644941819519814
0.01,1685,0.2769540500837106,0.5153690643938369,0.5179466888796335,23.0,0.23841501431012624,0.9504373177842566,0.06952297244887132,0.2802786956757994
0.01,1686,0.25809285714295477,0.4863117236823723,0.5179125364431487,25.0,0.22821886653941745,4.174149659863946,0.03965644426361331,0.2710627409559283
0.01,1687,0.28689866588208257,0.5272938924505491,0.5193622448979592,23.0,0.24039522656846643,2.25,0.06544255634055392,0.29500882189232225
0.01,1688,0.4106350349535934,0.6571880138983425,0.543944136768601,36.0,0.24655297894474912,0.0,,0.4106350349535934
0.01,1688,0.23161249427492822,0.44420101524060585,0.49014605138919576,36.0,0.21258852096567754,6.489945155393053,0.036899440678712536,0.25024821996574786
0.01,1689,0.2820496939745721,0.5666666929878429,0.5294089583885502,12.0,0.28461699901327076,1.194805194805195,0.06499653064982952,0.28624636230599226
0.01,1690,0.2495270238800252,0.5409309565586556,0.5302740524781341,16.0,0.2914039326786304,2.6040816326530614,0.03354803362232421,0.25709562193075436
0.01,1691,0.2721248627988986,0.5290256319709745,0.5253823727293114,15.0,0.2569007691720759,1.1930926216640503,0.07931491457632603,0.27636849531884095
0.01,1692,0.20507364441521736,0.5069687933994925,0.5103232348840157,61.0,0.3018951489842751,6.232475598935226,0.07597631220808242,0.22375428046618503
0.01,1693,0.3356063115693926,0.6032974392601026,0.5050223517978619,32.0,0.26769112769070996,1.8829931972789113,0.061295181041519306,0.3432233683359007
0.01,1694,0.19115111908666207,0.45508005188070766,0.5173850639156762,28.0,0.26392893279404556,1.682888540031397,0.06823706066573758,0.19559105216283523
0.01,1695,0.295721999262061,0.5684845868774913,0.5132179300291545,43.0,0.27276258761543015,0.913265306122449,0.05349684184603314,0.29894068895663634
0.01,1696,0.26983821731313135,0.49157250339319164,0.4812827988338192,72.0,0.22173428608006024,2.9419152276295133,0.03855298104219633,0.279185823590715
0.01,1697,0.23863137233913975,0.5153205170331103,0.5069490653404218,46.0,0.27668914469397055,2.6698679471788713,0.0742374740751867,0.24721369404254717
0.01,1698,0.2969489588905159,0.5401953483419621,0.48402141468832427,157.0,0.2432463894514462,2.2199951409135084,0.03537375931871137,0.30449400678351674
0.01,1699,0.327806357484681,0.5379503243689802,0.4437428370362923,358.0,0.2101439668842991,0.015482054890921887,0.015448679993115682,0.3278595086468913
0.01,1700,0.23784565846045916,0.4774388929442171,0.49950087463556847,74.0,0.23959323448375794,3.3697959183673474,0.03833857300114166,0.24747706206497277
0.01,1701,0.209315569878515,0.49126240975562,0.5235535540746911,21.0,0.28194683987710495,2.0165208940719146,0.0586251109397657,0.21482984622563062
0.01,1702,0.2998555276657987,0.5362627772330718,0.5221657642648896,22.0,0.23640724956727305,1.4518950437317784,0.03356469883830753,0.3047677598650486
0.01,1703,0.2544580765664255,0.5055287949383511,0.5240982923781757,29.0,0.25107071837192557,1.2419825072886297,0.03678998549070164,0.2581208171472939
0.01,1704,0.31353208800575794,0.5170848497106167,0.5006326530612245,42.0,0.20355276170485867,1.616326530612245,0.05821306734796972,0.31963941797257156
0.01,1705,0.3521854110105344,0.6379668563643152,0.4103448766266088,618.0,0.2857814453537807,0.23892483822797414,0.025319061627638566,0.35308952310945824
0.01,1706,0.22241743731885114,0.47896237411404197,0.518961038961039,14.0,0.25654493679519075,2.4935064935064934,0.06609747867266935,0.22979554918224646
0.01,1707,0.2789700690200666,0.5370219880380916,0.5066909620991253,52.0,0.258051919018025,1.3918367346938776,0.04080028370142036,0.283483570832146
0.01,1708,0.20734823300910743,0.4672642721785793,0.5116780045351474,31.0,0.2599160391694718,5.844671201814059,0.055667688670904644,0.223674888151024
0.01,1709,0.2563525415628686,0.5194357671735791,0.5155357142857143,25.0,0.2630832256107104,1.7653061224489797,0.032988376178577576,0.26155208230965055
0.01,1710,0.2174089512101083,0.4719655535418292,0.5272268907563025,49.0,0.2545566023317208,2.593037214885954,0.07295068031774603,0.22513851497767265
0.01,1711,0.43455668547228005,0.6011852125946581,0.40093446571175045,940.0,0.166628527122378,0.002129547471162378,0.0034185660617336,0.43456601256179817
0.01,1712,0.2625753840444917,0.4900051262682898,0.5156088809150033,26.0,0.227429742223798,0.9230769230769231,0.034591231237316646,0.26534401710612354
0.01,1713,0.22800919947166415,0.4919787285600309,0.5205451895043732,47.0,0.2639695290883667,0.8816326530612244,0.063798021254094,0.23060475043842266
0.01,1714,0.25522416568190853,0.559322984309846,0.5277730432832474,20.0,0.30409881862793736,2.4615384615384617,0.04015499774298836,0.2626785294276472
0.01,1715,0.2510454622618294,0.5307280268564776,0.5383637026239066,21.0,0.27968256459464813,1.4234693877551021,0.07772142109148746,0.25579293705379547
0.01,1716,0.36059877589431377,0.5879493508549557,0.5281186285914418,42.0,0.22735057496064195,2.3027755888275983,0.025744240760044106,0.3697050864679018
0.01,1716,0.16242268453377648,0.36838131733892726,0.4864419396001701,42.0,0.20595863280515073,8.071033602722245,0.05346434525954193,0.18137679160296424
0.01,1717,0.2666191910701173,0.4990182598719271,0.5031875607385812,40.0,0.23239906880180974,3.64625850340136,0.05799853614094458,0.2789035105974492
0.01,1718,0.238995442766519,0.47671135815912125,0.5090708581569273,71.0,0.2377159153926022,5.110913930789708,0.059645100137570656,0.25508081332129323
